episode,epsilon,winner,replay_size,mean_loss
1219.0,0.9420946047302365,2.0,25067.0,0.003113628120627254
1220.0,0.9420471023551178,2.0,25099.0,0.002981087101943558
1221.0,0.941999599979999,2.0,25117.0,0.002543854876421392
1222.0,0.9419520976048803,1.0,25136.0,0.003238603693286055
1223.0,0.9419045952297614,2.0,25148.0,0.0028521097362196692
1224.0,0.9418570928546427,2.0,25168.0,0.002480894955806434
1225.0,0.941809590479524,1.0,25179.0,0.0023615267021920195
1226.0,0.9417620881044052,2.0,25203.0,0.002236946878838353
1227.0,0.9417145857292865,2.0,25221.0,0.0021196554880589247
1228.0,0.9416670833541677,1.0,25240.0,0.002420203790901915
1229.0,0.941619580979049,2.0,25262.0,0.001932661324231462
1230.0,0.9415720786039302,2.0,25286.0,0.0018833016365533695
1231.0,0.9415245762288114,2.0,25300.0,0.0024515736565392998
1232.0,0.9414770738536926,2.0,25320.0,0.00175426714704372
1233.0,0.9414295714785739,2.0,25332.0,0.0018886687660900254
1234.0,0.9413820691034552,1.0,25351.0,0.0016290249094661128
1235.0,0.9413345667283365,2.0,25367.0,0.0015789531826158054
1236.0,0.9412870643532177,1.0,25386.0,0.001531256038058353
1237.0,0.941239561978099,1.0,25393.0,0.0017862340402124183
1238.0,0.9411920596029801,1.0,25414.0,0.001553252411429726
1239.0,0.9411445572278614,2.0,25428.0,0.001992867107868993
1240.0,0.9410970548527426,2.0,25460.0,0.0015543369572696975
1241.0,0.9410495524776239,1.0,25477.0,0.0014257681768332772
1242.0,0.9410020501025051,2.0,25493.0,0.0022685595977236517
1243.0,0.9409545477273864,2.0,25515.0,0.0028443246635354376
1244.0,0.9409070453522677,1.0,25534.0,0.0034059086373369944
1245.0,0.9408595429771488,1.0,25547.0,0.002963852137327194
1246.0,0.94081204060203,2.0,25557.0,0.0027939480380155144
1247.0,0.9407645382269113,1.0,25572.0,0.003040853049606085
1248.0,0.9407170358517926,1.0,25587.0,0.002881728873277704
1249.0,0.9406695334766738,1.0,25606.0,0.0029883137781565126
1250.0,0.9406220311015551,1.0,25619.0,0.0029180250488794767
1251.0,0.9405745287264363,1.0,25640.0,0.0031685488952678583
1252.0,0.9405270263513176,1.0,25667.0,0.00265085121564981
1253.0,0.9404795239761988,2.0,25687.0,0.002816329023335129
1254.0,0.9404320216010801,1.0,25708.0,0.0024154703188244077
1255.0,0.9403845192259613,1.0,25727.0,0.0023579326838156895
1256.0,0.9403370168508426,2.0,25741.0,0.002158306896620031
1257.0,0.9402895144757238,1.0,25766.0,0.002150985924527049
1258.0,0.940242012100605,2.0,25794.0,0.002229797113354185
1259.0,0.9401945097254862,1.0,25805.0,0.0020473115251992235
1260.0,0.9401470073503675,1.0,25834.0,0.0017382029468065191
1261.0,0.9400995049752487,2.0,25864.0,0.001814813946839422
1262.0,0.94005200260013,1.0,25875.0,0.0015945032831620085
1263.0,0.9400045002250113,1.0,25884.0,0.0016833172671289907
1264.0,0.9399569978498925,1.0,25913.0,0.0016524899642561272
1265.0,0.9399094954747736,2.0,25931.0,0.0016779067680343157
1266.0,0.9398619930996549,1.0,25948.0,0.001523821717402076
1267.0,0.9398144907245362,2.0,25970.0,0.0015864262558435175
1268.0,0.9397669883494174,1.0,25985.0,0.0014004688321923215
1269.0,0.9397194859742988,1.0,25992.0,0.0011707366377647435
1270.0,0.93967198359918,2.0,26014.0,0.002817645370007747
1271.0,0.9396244812240613,1.0,26043.0,0.0033912619270769686
1272.0,0.9395769788489424,2.0,26079.0,0.0028272016077405876
1273.0,0.9395294764738237,2.0,26119.0,0.002759071358013898
1274.0,0.9394819740987049,2.0,26149.0,0.002671999387287845
1275.0,0.9394344717235862,1.0,26156.0,0.0020033769542351365
1276.0,0.9393869693484674,2.0,26190.0,0.002662235076594002
1277.0,0.9393394669733487,2.0,26204.0,0.0030252637724126025
1278.0,0.93929196459823,1.0,26225.0,0.0023588714455919607
1279.0,0.9392444622231111,2.0,26261.0,0.0021296389006440425
1280.0,0.9391969598479923,1.0,26284.0,0.0019750769057756534
1281.0,0.9391494574728736,2.0,26292.0,0.003133576872642152
1282.0,0.9391019550977548,2.0,26320.0,0.0021326738309913446
1283.0,0.9390544527226361,1.0,26347.0,0.002211899664770398
1284.0,0.9390069503475174,2.0,26375.0,0.0018286578290696656
1285.0,0.9389594479723986,1.0,26404.0,0.001794944107853647
1286.0,0.9389119455972799,2.0,26416.0,0.0018261922523379326
1287.0,0.9388644432221611,2.0,26430.0,0.001584976786814098
1288.0,0.9388169408470424,1.0,26465.0,0.0016220967235442783
1289.0,0.9387694384719236,2.0,26495.0,0.0022953750488037866
1290.0,0.9387219360968049,2.0,26509.0,0.0037502137212348835
1291.0,0.9386744337216861,1.0,26520.0,0.003783069953153079
1292.0,0.9386269313465674,2.0,26538.0,0.003771298577905529
1293.0,0.9385794289714485,2.0,26558.0,0.0035115544334985314
1294.0,0.9385319265963298,1.0,26571.0,0.0033333694848876735
1295.0,0.938484424221211,2.0,26597.0,0.003163441384318643
1296.0,0.9384369218460923,2.0,26611.0,0.0029154891131578813
1297.0,0.9383894194709735,2.0,26629.0,0.0029318042086540824
1298.0,0.9383419170958548,2.0,26645.0,0.002943607803899795
1299.0,0.938294414720736,2.0,26659.0,0.0027934789125408444
1300.0,0.9382469123456172,2.0,26689.0,0.002561526885256171
1301.0,0.9381994099704984,1.0,26722.0,0.0021659263346174903
1302.0,0.9381519075953797,1.0,26739.0,0.0018705613842672285
1303.0,0.938104405220261,1.0,26760.0,0.0021674967692455367
1304.0,0.9380569028451423,1.0,26791.0,0.002170617031233926
1305.0,0.9380094004700236,2.0,26813.0,0.00200255020966076
1306.0,0.9379618980949048,2.0,26835.0,0.0018650732288899069
1307.0,0.937914395719786,1.0,26842.0,0.0018860558713121073
1308.0,0.9378668933446672,2.0,26868.0,0.0017347032419190956
1309.0,0.9378193909695485,2.0,26878.0,0.0018837956711649894
1310.0,0.9377718885944297,2.0,26906.0,0.0016908951469564012
1311.0,0.937724386219311,2.0,26920.0,0.0015162723471543618
1312.0,0.9376768838441922,2.0,26934.0,0.0017080044989208026
1313.0,0.9376293814690735,1.0,26961.0,0.001624072306892938
1314.0,0.9375818790939546,2.0,26987.0,0.0016349931829608977
1315.0,0.9375343767188359,1.0,27002.0,0.002032936930966874
1316.0,0.9374868743437171,1.0,27011.0,0.00373272812511358
1317.0,0.9374393719685984,2.0,27039.0,0.0033460685683946523
1318.0,0.9373918695934796,1.0,27050.0,0.002907246859236197
1319.0,0.9373443672183609,2.0,27076.0,0.003238481702283025
1320.0,0.9372968648432422,1.0,27087.0,0.0034048235763541675
1321.0,0.9372493624681234,1.0,27116.0,0.0027044675200535305
1322.0,0.9372018600930047,1.0,27137.0,0.0025719749253420602
1323.0,0.9371543577178859,1.0,27172.0,0.0026540670078247786
1324.0,0.9371068553427672,2.0,27186.0,0.002126632141880691
1325.0,0.9370593529676484,1.0,27197.0,0.002298365452919494
1326.0,0.9370118505925297,1.0,27218.0,0.002873696397901291
1327.0,0.9369643482174109,2.0,27230.0,0.0025750953645911068
1328.0,0.9369168458422921,1.0,27239.0,0.0027600008114758465
1329.0,0.9368693434671733,2.0,27253.0,0.0023293268334652695
1330.0,0.9368218410920546,2.0,27271.0,0.0021106640536648533
1331.0,0.9367743387169358,1.0,27294.0,0.001920391101916523
1332.0,0.9367268363418171,1.0,27317.0,0.001857087334982403
1333.0,0.9366793339666983,1.0,27342.0,0.002071500062011182
1334.0,0.9366318315915796,2.0,27352.0,0.0028112111729569735
1335.0,0.9365843292164607,1.0,27381.0,0.0019900674835361285
1336.0,0.936536826841342,2.0,27399.0,0.0021392523129988047
1337.0,0.9364893244662232,2.0,27415.0,0.0019380671146791428
1338.0,0.9364418220911045,1.0,27424.0,0.0016437523687879245
1339.0,0.9363943197159859,1.0,27433.0,0.00209013193509438
1340.0,0.9363468173408671,2.0,27463.0,0.0017756724536108473
1341.0,0.9362993149657484,1.0,27472.0,0.0015174337119484942
1342.0,0.9362518125906295,1.0,27505.0,0.0021266405202561255
1343.0,0.9362043102155108,2.0,27539.0,0.0034813956247971337
1344.0,0.936156807840392,1.0,27550.0,0.0031595810274170203
1345.0,0.9361093054652733,1.0,27565.0,0.003232791492094596
1346.0,0.9360618030901545,2.0,27581.0,0.0029011472070124
1347.0,0.9360143007150358,1.0,27590.0,0.0033283671881589624
1348.0,0.935966798339917,1.0,27623.0,0.0027280721150225763
1349.0,0.9359192959647982,2.0,27651.0,0.0025706482951396276
1350.0,0.9358717935896794,1.0,27658.0,0.002725547445671899
1351.0,0.9358242912145607,1.0,27673.0,0.0024150423239916565
1352.0,0.9357767888394419,1.0,27688.0,0.0029525797891740996
1353.0,0.9357292864643232,2.0,27710.0,0.0023132153384556823
1354.0,0.9356817840892044,1.0,27717.0,0.0026228142835732016
1355.0,0.9356342817140857,2.0,27725.0,0.00224425972555764
1356.0,0.935586779338967,2.0,27751.0,0.001996343494213831
1357.0,0.9355392769638482,2.0,27769.0,0.002352770980602751
1358.0,0.9354917745887295,1.0,27784.0,0.0019413892878219485
1359.0,0.9354442722136107,1.0,27801.0,0.001942313536453773
1360.0,0.935396769838492,2.0,27827.0,0.0020053743187767956
1361.0,0.9353492674633732,1.0,27850.0,0.0018433242297285924
1362.0,0.9353017650882545,2.0,27858.0,0.0017528741882415488
1363.0,0.9352542627131356,2.0,27876.0,0.0022457480469408133
1364.0,0.9352067603380169,1.0,27913.0,0.0016377332488175583
1365.0,0.9351592579628981,1.0,27944.0,0.0020942504277392743
1366.0,0.9351117555877794,1.0,27969.0,0.0017106025153771044
1367.0,0.9350642532126606,1.0,27998.0,0.0017934554529472672
1368.0,0.9350167508375419,1.0,28005.0,0.0038832388651956406
1369.0,0.9349692484624231,1.0,28020.0,0.0036805078076819577
1370.0,0.9349217460873043,2.0,28054.0,0.0035059810958474
1371.0,0.9348742437121855,1.0,28071.0,0.0035722329390837867
1372.0,0.9348267413370668,1.0,28088.0,0.003301720942973214
1373.0,0.934779238961948,2.0,28116.0,0.00313875573504317
1374.0,0.9347317365868294,2.0,28134.0,0.0026078831352707413
1375.0,0.9346842342117107,2.0,28164.0,0.002720369553814332
1376.0,0.9346367318365919,2.0,28190.0,0.0024096036347775506
1377.0,0.934589229461473,1.0,28213.0,0.002249667451352529
1378.0,0.9345417270863543,1.0,28232.0,0.002196929478821786
1379.0,0.9344942247112356,1.0,28265.0,0.0020858498191404524
1380.0,0.9344467223361168,2.0,28285.0,0.002178528584772721
1381.0,0.9343992199609981,2.0,28295.0,0.0018623618059791624
1382.0,0.9343517175858793,1.0,28316.0,0.0023606231413959037
1383.0,0.9343042152107606,2.0,28338.0,0.0019160179124975746
1384.0,0.9342567128356418,1.0,28353.0,0.0015877743251621723
1385.0,0.934209210460523,2.0,28371.0,0.002054344616933829
1386.0,0.9341617080854042,2.0,28385.0,0.0020229016746660428
1387.0,0.9341142057102855,1.0,28400.0,0.0023838665103539823
1388.0,0.9340667033351667,0.0,28442.0,0.0019021989151258908
1389.0,0.934019200960048,1.0,28469.0,0.002049123506165213
1390.0,0.9339716985849292,2.0,28491.0,0.0017830318697220223
1391.0,0.9339241962098105,2.0,28505.0,0.0031873349965150866
1392.0,0.9338766938346917,0.0,28547.0,0.003594246105335298
1393.0,0.933829191459573,2.0,28571.0,0.0029505081862832108
1394.0,0.9337816890844542,2.0,28607.0,0.0029669328715600488
1395.0,0.9337341867093355,1.0,28628.0,0.002863597873199199
1396.0,0.9336866843342168,2.0,28650.0,0.0025848087230273945
1397.0,0.933639181959098,1.0,28657.0,0.002387693101939346
1398.0,0.9335916795839793,1.0,28664.0,0.0024940930639526676
1399.0,0.9335441772088604,2.0,28688.0,0.0032484446855960414
1400.0,0.9334966748337417,1.0,28711.0,0.0023595180979970355
1401.0,0.9334491724586229,2.0,28737.0,0.002055969895221866
1402.0,0.9334016700835042,1.0,28764.0,0.0023228626060127107
1403.0,0.9333541677083854,2.0,28784.0,0.0023581568850204347
1404.0,0.9333066653332667,1.0,28799.0,0.002778037559861938
1405.0,0.9332591629581479,2.0,28821.0,0.0020487348189238796
1406.0,0.9332116605830291,2.0,28857.0,0.0020214905768322446
1407.0,0.9331641582079103,2.0,28873.0,0.0018548509979154915
1408.0,0.9331166558327916,2.0,28891.0,0.0016216464411829496
1409.0,0.9330691534576729,2.0,28911.0,0.0016147020156495272
1410.0,0.9330216510825542,1.0,28932.0,0.0018689525258239535
1411.0,0.9329741487074354,2.0,28948.0,0.0022278718461166136
1412.0,0.9329266463323167,2.0,28962.0,0.00175879879056343
1413.0,0.9328791439571978,2.0,28992.0,0.0017795636512649557
1414.0,0.9328316415820791,2.0,29016.0,0.0029821992454041415
1415.0,0.9327841392069603,2.0,29040.0,0.003397437268480038
1416.0,0.9327366368318416,1.0,29057.0,0.003475698149379562
1417.0,0.9326891344567229,1.0,29070.0,0.0033962478359731343
1418.0,0.9326416320816041,2.0,29100.0,0.0029776018927805126
1419.0,0.9325941297064854,1.0,29121.0,0.0028526076237626726
1420.0,0.9325466273313665,2.0,29135.0,0.003022379133783813
1421.0,0.9324991249562478,2.0,29155.0,0.0027605999377556143
1422.0,0.932451622581129,1.0,29192.0,0.0027079325251130235
1423.0,0.9324041202060103,2.0,29214.0,0.0025140087871642954
1424.0,0.9323566178308915,1.0,29221.0,0.002684937457420996
1425.0,0.9323091154557728,1.0,29244.0,0.002485047656354373
1426.0,0.932261613080654,1.0,29269.0,0.0023988996259868144
1427.0,0.9322141107055353,2.0,29283.0,0.002016011326174651
1428.0,0.9321666083304165,2.0,29315.0,0.0021723629433836322
1429.0,0.9321191059552978,2.0,29335.0,0.0018598086026031524
1430.0,0.932071603580179,1.0,29368.0,0.0017915213847476425
1431.0,0.9320241012050603,2.0,29388.0,0.0018476476776413619
1432.0,0.9319765988299415,2.0,29414.0,0.0019512788365738322
1433.0,0.9319290964548228,1.0,29441.0,0.002153329439116297
1434.0,0.931881594079704,1.0,29454.0,0.0017344871929918344
1435.0,0.9318340917045852,2.0,29472.0,0.0017518804201649295
1436.0,0.9317865893294665,1.0,29493.0,0.0015229201498663141
1437.0,0.9317390869543477,2.0,29513.0,0.0028917173156514766
1438.0,0.931691584579229,1.0,29538.0,0.0037478839047253134
1439.0,0.9316440822041102,2.0,29548.0,0.0036544924601912498
1440.0,0.9315965798289915,1.0,29561.0,0.003401196776674344
1441.0,0.9315490774538726,1.0,29576.0,0.002918231099223097
1442.0,0.9315015750787539,1.0,29589.0,0.002707838071868397
1443.0,0.9314540727036351,2.0,29621.0,0.0029158447941881604
1444.0,0.9314065703285165,1.0,29642.0,0.0032484689117631034
1445.0,0.9313590679533977,1.0,29655.0,0.002557944864607774
1446.0,0.931311565578279,1.0,29682.0,0.002385015832260251
1447.0,0.9312640632031602,1.0,29693.0,0.0025379077679562297
1448.0,0.9312165608280414,1.0,29710.0,0.0022528236389488857
1449.0,0.9311690584529226,1.0,29741.0,0.0024145758943632245
1450.0,0.9311215560778039,2.0,29755.0,0.00252501353887575
1451.0,0.9310740537026851,2.0,29775.0,0.00213027311838232
1452.0,0.9310265513275664,1.0,29790.0,0.0017910728929564357
1453.0,0.9309790489524477,1.0,29801.0,0.0024523942688988013
1454.0,0.9309315465773289,1.0,29832.0,0.0019458649311995795
1455.0,0.93088404420221,1.0,29853.0,0.0019829528395175224
1456.0,0.9308365418270913,2.0,29869.0,0.0018534879418439232
1457.0,0.9307890394519726,2.0,29889.0,0.002091036445926875
1458.0,0.9307415370768538,1.0,29904.0,0.0017685241376360257
1459.0,0.9306940347017351,1.0,29923.0,0.0016632954724819253
1460.0,0.9306465323266163,2.0,29947.0,0.002026123183895834
1461.0,0.9305990299514976,1.0,29956.0,0.001605843012738559
1462.0,0.9305515275763788,1.0,29979.0,0.0019830797100439668
1463.0,0.9305040252012601,2.0,29993.0,0.001848311853661601
1464.0,0.9304565228261413,2.0,30013.0,0.003715727396775037
1465.0,0.9304090204510226,2.0,30039.0,0.003718876942562369
1466.0,0.9303615180759038,2.0,30065.0,0.00332490553577932
1467.0,0.9303140157007851,2.0,30083.0,0.0030704812896955344
1468.0,0.9302665133256663,2.0,30105.0,0.002984899503644556
1469.0,0.9302190109505475,1.0,30114.0,0.0033336346969008446
1470.0,0.9301715085754287,1.0,30133.0,0.0029070595230319
1471.0,0.93012400620031,1.0,30166.0,0.0026728212268966618
1472.0,0.9300765038251912,1.0,30191.0,0.0027007253654301165
1473.0,0.9300290014500725,1.0,30226.0,0.0025055474601686
1474.0,0.9299814990749538,1.0,30259.0,0.002310378671002885
1475.0,0.929933996699835,1.0,30270.0,0.0025515911613845014
1476.0,0.9298864943247163,2.0,30296.0,0.0025260117164669703
1477.0,0.9298389919495974,1.0,30315.0,0.0023892935438963926
1478.0,0.9297914895744787,2.0,30337.0,0.0020060352981090546
1479.0,0.92974398719936,2.0,30359.0,0.002116396837994795
1480.0,0.9296964848242413,1.0,30380.0,0.0017768112565612509
1481.0,0.9296489824491225,2.0,30388.0,0.0025984927342506126
1482.0,0.9296014800740038,2.0,30408.0,0.0017842603905592115
1483.0,0.929553977698885,1.0,30421.0,0.002080083188887399
1484.0,0.9295064753237662,1.0,30450.0,0.0020378756593784383
1485.0,0.9294589729486474,1.0,30489.0,0.0019753461566347726
1486.0,0.9294114705735287,2.0,30513.0,0.0033491861540824175
1487.0,0.9293639681984099,1.0,30534.0,0.0038215823671115296
1488.0,0.9293164658232912,1.0,30549.0,0.0034447070832053822
1489.0,0.9292689634481724,2.0,30559.0,0.0036373041570186616
1490.0,0.9292214610730537,1.0,30574.0,0.003135038392307858
1491.0,0.9291739586979348,2.0,30584.0,0.002912925323471427
1492.0,0.9291264563228161,1.0,30615.0,0.0030728866488883093
1493.0,0.9290789539476974,1.0,30626.0,0.0028281561522321267
1494.0,0.9290314515725786,2.0,30642.0,0.0026216101978207007
1495.0,0.9289839491974599,2.0,30670.0,0.0032857153730999145
1496.0,0.9289364468223411,2.0,30698.0,0.0025129042624030262
1497.0,0.9288889444472225,2.0,30710.0,0.002820408088155091
1498.0,0.9288414420721036,1.0,30731.0,0.0022722636072319887
1499.0,0.9287939396969849,1.0,30762.0,0.002465789112442684
1500.0,0.9287464373218661,1.0,30777.0,0.0022381777952735623
1501.0,0.9286989349467474,1.0,30794.0,0.002142538535682594
1502.0,0.9286514325716286,1.0,30821.0,0.0025059323999340887
1503.0,0.9286039301965099,1.0,30834.0,0.0024891634597084844
1504.0,0.9285564278213911,0.0,30876.0,0.0022008702397302146
1505.0,0.9285089254462723,1.0,30889.0,0.0017925713282938187
1506.0,0.9284614230711535,2.0,30899.0,0.0018437803839333356
1507.0,0.9284139206960348,1.0,30932.0,0.0027110215459922047
1508.0,0.928366418320916,2.0,30942.0,0.0019341800594702362
1509.0,0.9283189159457973,2.0,30954.0,0.0018306375519993405
1510.0,0.9282714135706785,1.0,30963.0,0.001994276225256423
1511.0,0.9282239111955598,1.0,30984.0,0.0022614874843774097
1512.0,0.928176408820441,1.0,30993.0,0.0022115366429918343
1513.0,0.9281289064453222,2.0,31023.0,0.003292095036401103
1514.0,0.9280814040702036,1.0,31050.0,0.004126937059616601
1515.0,0.9280339016950848,1.0,31065.0,0.0034462135129918656
1516.0,0.9279863993199661,2.0,31081.0,0.003271353925811127
1517.0,0.9279388969448473,1.0,31088.0,0.003280916716903448
1518.0,0.9278913945697286,2.0,31100.0,0.0029161810234654695
1519.0,0.9278438921946097,1.0,31121.0,0.003376759300451903
1520.0,0.927796389819491,2.0,31153.0,0.002772741067019524
1521.0,0.9277488874443722,2.0,31183.0,0.0025583938035803537
1522.0,0.9277013850692535,2.0,31193.0,0.002716911432798952
1523.0,0.9276538826941347,2.0,31215.0,0.0023873921917666767
1524.0,0.927606380319016,1.0,31232.0,0.0023805275080068145
1525.0,0.9275588779438972,1.0,31257.0,0.002739313910715282
1526.0,0.9275113755687784,2.0,31275.0,0.0023780923155653807
1527.0,0.9274638731936596,1.0,31298.0,0.002234827296848854
1528.0,0.9274163708185409,2.0,31318.0,0.0023849333403632043
1529.0,0.9273688684434221,1.0,31337.0,0.002223061661137954
1530.0,0.9273213660683034,2.0,31359.0,0.0021225470541553063
1531.0,0.9272738636931847,1.0,31382.0,0.0020217624766266217
1532.0,0.927226361318066,1.0,31401.0,0.0019452695330408843
1533.0,0.9271788589429472,2.0,31423.0,0.0023884317858821964
1534.0,0.9271313565678284,1.0,31440.0,0.002074096899698762
1535.0,0.9270838541927097,2.0,31464.0,0.002440958322646717
1536.0,0.9270363518175909,1.0,31475.0,0.0017253380395810711
1537.0,0.9269888494424722,1.0,31496.0,0.0017847502326947592
1538.0,0.9269413470673534,1.0,31519.0,0.0030860946584573908
1539.0,0.9268938446922347,1.0,31534.0,0.0033234970799336833
1540.0,0.9268463423171158,1.0,31547.0,0.003170208539813757
1541.0,0.9267988399419971,1.0,31566.0,0.002773749678836841
1542.0,0.9267513375668783,2.0,31584.0,0.003005419831929935
1543.0,0.9267038351917596,2.0,31602.0,0.0029029672991277445
1544.0,0.9266563328166408,2.0,31612.0,0.0027421571081504225
1545.0,0.9266088304415221,2.0,31634.0,0.0028053646251051264
1546.0,0.9265613280664033,1.0,31653.0,0.003177391389678968
1547.0,0.9265138256912845,1.0,31670.0,0.002275840447777334
1548.0,0.9264663233161657,2.0,31682.0,0.0025785964292784533
1549.0,0.9264188209410471,1.0,31707.0,0.0026317913178354503
1550.0,0.9263713185659284,1.0,31724.0,0.00234135051312692
1551.0,0.9263238161908096,2.0,31748.0,0.0020571195006292933
1552.0,0.9262763138156909,2.0,31758.0,0.0021534018800593913
1553.0,0.9262288114405721,1.0,31767.0,0.0018468367246290047
1554.0,0.9261813090654533,2.0,31775.0,0.0023393253795802593
1555.0,0.9261338066903345,1.0,31784.0,0.002473917556926608
1556.0,0.9260863043152158,1.0,31791.0,0.002432913120303835
1557.0,0.926038801940097,1.0,31810.0,0.002101585630474514
1558.0,0.9259912995649783,2.0,31848.0,0.0025531970497563875
1559.0,0.9259437971898595,1.0,31867.0,0.00204771869864903
1560.0,0.9258962948147408,2.0,31899.0,0.002078575224004453
1561.0,0.9258487924396219,2.0,31915.0,0.002722724952036515
1562.0,0.9258012900645032,2.0,31925.0,0.0018981425208039581
1563.0,0.9257537876893844,1.0,31954.0,0.0017814847985924832
1564.0,0.9257062853142657,1.0,31975.0,0.002090419742411801
1565.0,0.9256587829391469,2.0,31991.0,0.0016346234260709025
1566.0,0.9256112805640282,2.0,32013.0,0.0029624699540859597
1567.0,0.9255637781889096,2.0,32037.0,0.0038481088801442334
1568.0,0.9255162758137907,2.0,32055.0,0.004409109863142173
1569.0,0.925468773438672,1.0,32078.0,0.0031444907856538243
1570.0,0.9254212710635532,2.0,32098.0,0.0030904984392691403
1571.0,0.9253737686884345,2.0,32116.0,0.0037825379986315966
1572.0,0.9253262663133157,2.0,32130.0,0.0032673865290624754
1573.0,0.925278763938197,1.0,32143.0,0.002434010339829211
1574.0,0.9252312615630782,1.0,32154.0,0.0031636622522703624
1575.0,0.9251837591879594,1.0,32169.0,0.0027018209220841527
1576.0,0.9251362568128406,1.0,32198.0,0.0024933992957310944
1577.0,0.9250887544377219,1.0,32223.0,0.0023562299599871037
1578.0,0.9250412520626031,2.0,32249.0,0.0024585074413782703
1579.0,0.9249937496874844,2.0,32273.0,0.0027549806545721367
1580.0,0.9249462473123656,2.0,32291.0,0.0026681667271380625
1581.0,0.9248987449372469,1.0,32302.0,0.0020679795733568344
1582.0,0.924851242562128,1.0,32333.0,0.0024294787079035757
1583.0,0.9248037401870093,1.0,32342.0,0.0018407900610731707
1584.0,0.9247562378118906,1.0,32355.0,0.0019060065074322315
1585.0,0.9247087354367719,2.0,32375.0,0.002562338940333575
1586.0,0.9246612330616532,2.0,32385.0,0.00194614288629964
1587.0,0.9246137306865344,1.0,32400.0,0.0026340495562180875
1588.0,0.9245662283114157,2.0,32418.0,0.0018245933461003006
1589.0,0.9245187259362968,2.0,32440.0,0.0019233735352331264
1590.0,0.9244712235611781,2.0,32466.0,0.002396055564391785
1591.0,0.9244237211860593,2.0,32498.0,0.0017488080156908836
1592.0,0.9243762188109406,1.0,32521.0,0.004016811554522618
1593.0,0.9243287164358218,1.0,32534.0,0.0034188505871078144
1594.0,0.9242812140607031,2.0,32552.0,0.0035838842417837847
1595.0,0.9242337116855843,2.0,32568.0,0.0038166136655490845
1596.0,0.9241862093104655,1.0,32605.0,0.003215526815856228
1597.0,0.9241387069353467,2.0,32619.0,0.0032225006393023898
1598.0,0.924091204560228,1.0,32626.0,0.0028752625387694153
1599.0,0.9240437021851092,2.0,32640.0,0.0028598891471379568
1600.0,0.9239961998099905,1.0,32647.0,0.00253871751816145
1601.0,0.9239486974348717,1.0,32664.0,0.002569827264832223
1602.0,0.9239011950597531,2.0,32686.0,0.0031465238055468285
1603.0,0.9238536926846342,1.0,32707.0,0.0033366145133706076
1604.0,0.9238061903095155,2.0,32745.0,0.0027176691525566733
1605.0,0.9237586879343967,1.0,32762.0,0.002445306402959806
1606.0,0.923711185559278,2.0,32774.0,0.002196675593343874
1607.0,0.9236636831841593,2.0,32790.0,0.0027472902584122494
1608.0,0.9236161808090405,2.0,32818.0,0.0021846910780628343
1609.0,0.9235686784339218,1.0,32831.0,0.0025131901224645283
1610.0,0.9235211760588029,1.0,32850.0,0.0027441559114346377
1611.0,0.9234736736836842,1.0,32881.0,0.002475333140952693
1612.0,0.9234261713085654,1.0,32902.0,0.0023567862864140245
1613.0,0.9233786689334467,1.0,32909.0,0.0020167267482195583
1614.0,0.9233311665583279,1.0,32932.0,0.00199128944001606
1615.0,0.9232836641832092,1.0,32949.0,0.0021856939762502033
1616.0,0.9232361618080904,2.0,32975.0,0.0020205410949599286
1617.0,0.9231886594329716,1.0,32998.0,0.0023491401756789696
1618.0,0.9231411570578528,1.0,33011.0,0.0038698978113153805
1619.0,0.9230936546827342,2.0,33037.0,0.00405737532911679
1620.0,0.9230461523076154,1.0,33056.0,0.003686257307172606
1621.0,0.9229986499324967,1.0,33089.0,0.0032156198003301115
1622.0,0.922951147557378,2.0,33101.0,0.0030363614399296543
1623.0,0.9229036451822592,2.0,33121.0,0.002834412350784987
1624.0,0.9228561428071403,1.0,33142.0,0.003082802275284415
1625.0,0.9228086404320216,1.0,33161.0,0.00273130231193806
1626.0,0.9227611380569029,2.0,33193.0,0.002634753727761563
1627.0,0.9227136356817841,2.0,33213.0,0.0031784756982233377
1628.0,0.9226661333066654,2.0,33245.0,0.0025757830298971385
1629.0,0.9226186309315466,2.0,33265.0,0.002879820461384952
1630.0,0.9225711285564279,1.0,33282.0,0.0023976576459758423
1631.0,0.922523626181309,2.0,33302.0,0.0024654805019963533
1632.0,0.9224761238061903,2.0,33332.0,0.002238089276943356
1633.0,0.9224286214310715,1.0,33363.0,0.0025590250133386543
1634.0,0.9223811190559528,2.0,33385.0,0.002026827577289871
1635.0,0.922333616680834,1.0,33402.0,0.0023031718481112927
1636.0,0.9222861143057153,2.0,33428.0,0.0026425639292798364
1637.0,0.9222386119305966,2.0,33446.0,0.0022920286218221816
1638.0,0.9221911095554778,1.0,33465.0,0.0023804874416734827
1639.0,0.922143607180359,1.0,33486.0,0.0023086228563139835
1640.0,0.9220961048052403,2.0,33508.0,0.002799746506339447
1641.0,0.9220486024301215,2.0,33536.0,0.003802468235205327
1642.0,0.9220011000550028,2.0,33546.0,0.003259816952049732
1643.0,0.921953597679884,1.0,33559.0,0.003194394396044887
1644.0,0.9219060953047653,2.0,33597.0,0.0032051749355894955
1645.0,0.9218585929296464,1.0,33606.0,0.003107020812523034
1646.0,0.9218110905545277,1.0,33627.0,0.0031717457154410936
1647.0,0.921763588179409,1.0,33646.0,0.003448261168638342
